GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
ODFDOM,org.odftoolkit.odfdom.dom.element.dr3d,Dr3dRotateElement,336,0,24,0,106,0,38,0,26,0
ODFDOM,org.odftoolkit.odfdom.dom.element.dr3d,Dr3dCubeElement,335,0,24,0,107,0,38,0,26,0
ODFDOM,org.odftoolkit.odfdom.dom.element.dr3d,Dr3dSceneElement,1015,0,62,0,316,0,104,0,73,0
ODFDOM,org.odftoolkit.odfdom.dom.element.dr3d,Dr3dSphereElement,335,0,24,0,106,0,38,0,26,0
ODFDOM,org.odftoolkit.odfdom.dom.element.dr3d,Dr3dExtrudeElement,336,0,24,0,106,0,38,0,26,0
ODFDOM,org.odftoolkit.odfdom.dom.element.dr3d,Dr3dLightElement,140,0,10,0,46,0,17,0,12,0
ODFDOM,org.odftoolkit.odfdom.dom.element.config,ConfigConfigItemMapNamedElement,67,0,4,0,24,0,9,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.config,ConfigConfigItemMapEntryElement,121,0,4,0,41,0,12,0,10,0
ODFDOM,org.odftoolkit.odfdom.dom.element.config,ConfigConfigItemElement,96,0,10,0,32,0,14,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.element.config,ConfigConfigItemSetElement,121,0,4,0,41,0,12,0,10,0
ODFDOM,org.odftoolkit.odfdom.dom.element.config,ConfigConfigItemMapIndexedElement,67,0,4,0,24,0,9,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.office,OfficeAnnotationElement,428,0,26,0,134,0,46,0,33,0
ODFDOM,org.odftoolkit.odfdom.dom.element.office,OfficeDocumentSettingsElement,95,0,6,0,33,0,12,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.element.office,OfficeMetaElement,285,0,2,0,88,0,24,0,23,0
ODFDOM,org.odftoolkit.odfdom.dom.element.office,OfficeDdeSourceElement,196,0,14,0,65,0,23,0,16,0
ODFDOM,org.odftoolkit.odfdom.dom.element.office,OfficeFontFaceDeclsElement,42,0,2,0,16,0,6,0,5,0
ODFDOM,org.odftoolkit.odfdom.dom.element.office,OfficeBinaryDataElement,26,0,2,0,11,0,5,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.element.office,OfficeMasterStylesElement,73,0,2,0,26,0,8,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.office,OfficeDocumentContentElement,134,0,6,0,45,0,15,0,12,0
ODFDOM,org.odftoolkit.odfdom.dom.element.office,OfficeChangeInfoElement,65,0,2,0,21,0,8,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.element.office,OfficeImageElement,39,0,2,0,14,0,6,0,5,0
ODFDOM,org.odftoolkit.odfdom.dom.element.office,OfficeSettingsElement,42,0,2,0,16,0,6,0,5,0
ODFDOM,org.odftoolkit.odfdom.dom.element.office,OfficeSpreadsheetElement,322,0,8,0,103,0,29,0,25,0
ODFDOM,org.odftoolkit.odfdom.dom.element.office,OfficeDocumentStylesElement,82,0,6,0,29,0,11,0,8,0
ODFDOM,org.odftoolkit.odfdom.dom.element.office,OfficeScriptsElement,55,0,2,0,20,0,7,0,6,0
ODFDOM,org.odftoolkit.odfdom.dom.element.office,OfficeDocumentMetaElement,95,0,6,0,33,0,12,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.element.office,OfficeScriptElement,54,0,4,0,19,0,8,0,6,0
ODFDOM,org.odftoolkit.odfdom.dom.element.office,OfficeDatabaseElement,104,0,2,0,34,0,11,0,10,0
ODFDOM,org.odftoolkit.odfdom.dom.element.office,OfficeFormsElement,112,0,6,0,36,0,13,0,10,0
ODFDOM,org.odftoolkit.odfdom.dom.element.office,OfficeBodyElement,117,0,2,0,38,0,12,0,11,0
ODFDOM,org.odftoolkit.odfdom.dom.element.office,OfficeDocumentElement,214,0,8,0,70,0,22,0,18,0
ODFDOM,org.odftoolkit.odfdom.dom.element.office,OfficeStylesElement,453,0,2,0,144,0,30,0,29,0
ODFDOM,org.odftoolkit.odfdom.dom.element.office,OfficeEventListenersElement,64,0,2,0,23,0,7,0,6,0
ODFDOM,org.odftoolkit.odfdom.dom.element.office,OfficeDrawingElement,226,0,2,0,73,0,19,0,18,0
ODFDOM,org.odftoolkit.odfdom.dom.element.office,OfficePresentationElement,290,0,2,0,93,0,23,0,22,0
ODFDOM,org.odftoolkit.odfdom.dom.element.office,OfficeTextElement,873,0,6,0,267,0,62,0,59,0
ODFDOM,org.odftoolkit.odfdom.dom.element.office,OfficeChartElement,226,0,2,0,72,0,19,0,18,0
ODFDOM,org.odftoolkit.odfdom.dom.element.office,OfficeAutomaticStylesElement,193,0,2,0,63,0,16,0,15,0
ODFDOM,org.odftoolkit.odfdom.dom.element.office,OfficeAnnotationEndElement,54,0,4,0,20,0,8,0,6,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleScaleToPagesAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLayoutGridBaseWidthAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontSizeComplexAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLayoutGridModeAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StylePositionAttribute,45,0,4,0,16,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleRfcLanguageTagComplexAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleRotationAlignAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleVerticalAlignAttribute.Value,106,0,4,0,15,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontPitchComplexAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextAutospaceAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLeaderStyleAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleWrapDynamicThresholdAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextUnderlineWidthAttribute.Value,106,0,4,0,15,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFootnoteMaxHeightAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextLineThroughStyleAttribute.Value,128,0,4,0,17,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleRunThroughAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLayoutGridRubyBelowAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLengthAttribute.Value,51,0,4,0,10,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLineSpacingAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontNameAsianAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleRunThroughAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleScriptComplexAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleProtectAttribute.Value,106,0,4,0,15,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextScaleAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextOverlineWidthAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StylePositionAttribute.Value,95,0,4,0,14,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleScriptTypeAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextCombineEndCharAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextUnderlineStyleAttribute.Value,128,0,4,0,17,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleRotationAlignAttribute.Value,84,0,4,0,13,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextLineThroughColorAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLegendExpansionAttribute.Value,84,0,4,0,13,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextRotationScaleAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleBackgroundTransparencyAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextEmphasizeAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleShadowAttribute.Value,51,0,4,0,10,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontPitchAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontFamilyGenericAsianAttribute.Value,106,0,4,0,15,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontPitchAsianAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLetterKerningAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleDiagonalTlBrAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleNameAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleDataStyleNameAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextLineThroughWidthAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleStyleAttribute.Value,95,0,4,0,14,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleGlyphOrientationVerticalAttribute.Value,95,0,4,0,14,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleAutoTextIndentAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleRelWidthAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLanguageComplexAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleSnapToLayoutGridAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontSizeRelAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StylePaperTrayNameAttribute.Value,51,0,4,0,10,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleMirrorAttribute.Value,95,0,4,0,14,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontFamilyGenericAttribute.Value,106,0,4,0,15,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextUnderlineModeAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleBaseCellAddressAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextLineThroughModeAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleDiagonalBlTrWidthsAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLayoutGridLinesAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFlowWithTextAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleRelColumnWidthAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleDisplayAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontSizeRelAsianAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StylePrintContentAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleClassAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleHeightAttribute,36,0,4,0,13,0,9,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleVerticalPosAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontStyleNameComplexAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleRelWidthAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleCellProtectAttribute.Value,84,0,4,0,13,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLineHeightAtLeastAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleListLevelAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontStyleComplexAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleWritingModeAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLineStyleAttribute.Value,128,0,4,0,17,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTabStopDistanceAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextOverlineTypeAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextOverlineStyleAttribute.Value,128,0,4,0,17,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextUnderlineTypeAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontFamilyAsianAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleWrapAttribute.Value,117,0,4,0,16,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleNumFormatAttribute.Value,95,0,4,0,14,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleNumSuffixAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontStyleAsianAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleNumPrefixAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleUseOptimalRowHeightAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLegendExpansionAspectRatioAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLanguageAsianAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextLineThroughTypeAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontStyleNameAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextOverlineColorAttribute.Value,51,0,4,0,10,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLeaderWidthAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontFamilyGenericAsianAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontSizeRelComplexAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleRepeatAttribute,45,0,4,0,16,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleUseWindowFontColorAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFilterNameAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontAdornmentsAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextOverlineModeAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontFamilyGenericComplexAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextRotationScaleAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextOverlineTypeAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextCombineStartCharAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleConditionAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleOverflowBehaviorAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleHorizontalRelAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleColorAttribute,36,0,4,0,12,0,9,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleVerticalAlignAttribute,45,0,4,0,16,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontStyleNameAsianAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleDisplayNameAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextOutlineAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StylePunctuationWrapAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextUnderlineTypeAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextAlignSourceAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextEmphasizeAttribute.Value,117,0,4,0,16,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleJustifySingleWordAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StylePrintAttribute,30,0,0,0,11,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleWritingModeAttribute.Value,128,0,4,0,17,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTableCenteringAttribute.Value,84,0,4,0,13,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLineBreakAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextUnderlineModeAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleNumLetterSyncAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleJoinBorderAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontNameAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLayoutGridBaseHeightAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleWritingModeAutomaticAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleBorderLineWidthRightAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextAlignSourceAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextLineThroughColorAttribute.Value,51,0,4,0,10,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleDiagonalTlBrWidthsAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleRepeatAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextUnderlineWidthAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLeaderTextAttribute,36,0,4,0,13,0,9,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextLineThroughTypeAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleMayBreakBetweenRowsAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleProtectAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StylePrintPageOrderAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFamilyAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontPitchAsianAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleWidthAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleBorderLineWidthLeftAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleVerticalPosAttribute.Value,95,0,4,0,14,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontStyleAsianAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLeaderWidthAttribute.Value,106,0,4,0,15,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleUseOptimalColumnWidthAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleApplyStyleNameAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextUnderlineColorAttribute.Value,51,0,4,0,10,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLineStyleAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleRotationAngleAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleDynamicSpacingAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleListStyleNameAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLineBreakAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontReliefAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleNextStyleNameAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StylePageUsageAttribute,45,0,4,0,16,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleGlyphOrientationVerticalAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleBorderLineWidthAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontWeightAsianAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextPositionAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleScriptTypeAttribute.Value,84,0,4,0,13,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLengthAttribute,59,0,4,0,22,0,13,0,11,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleLeaderTypeAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleColumnWidthAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleRfcLanguageTagAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleDirectionAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextBlinkingAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleDirectionAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleAdjustmentAttribute,45,0,4,0,16,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFirstPageNumberAttribute,44,0,0,0,18,0,11,0,11,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleRelHeightAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleScaleToAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleTextCombineAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.style,StyleFontCharsetComplexAttribute,21,0,0,0,9,0,7,0,7,0
